full_text,cleasing,case_folding,tokenize,Filtering/stopword removal,stemming_data,sentiment
@Dikadaniswaraa ONOK TIANG LISTRIK PENUNJUK ARAH COK BAYANGNO TALAH Mobil terbang dikeki tiang listrik kurang sangar opo,ONOK TIANG LISTRIK PENUNJUK ARAH COK BAYANGNO TALAH Mobil terbang dikeki tiang listrik kurang sangar opo,onok tiang listrik penunjuk arah cok bayangno talah mobil terbang dikeki tiang listrik kurang sangar opo,"['onok', 'tiang', 'listrik', 'penunjuk', 'arah', 'cok', 'bayangno', 'talah', 'mobil', 'terbang', 'dikeki', 'tiang', 'listrik', 'kurang', 'sangar', 'opo']","['onok', 'tiang', 'listrik', 'penunjuk', 'arah', 'cok', 'bayangno', 'talah', 'mobil', 'terbang', 'dikeki', 'tiang', 'listrik', 'sangar', 'opo']",onok tiang listrik tunjuk arah cok bayangno talah mobil terbang keki tiang listrik sangar opo,1
Mau ada mobil terbang kok pasang tiang listrik,Mau ada mobil terbang kok pasang tiang listrik,mau ada mobil terbang kok pasang tiang listrik,"['mau', 'ada', 'mobil', 'terbang', 'kok', 'pasang', 'tiang', 'listrik']","['mobil', 'terbang', 'pasang', 'tiang', 'listrik']",mobil terbang pasang tiang listrik,1
@detikcom Mobil terbang tiang listrik kesangkut,Mobil terbang tiang listrik kesangkut,mobil terbang tiang listrik kesangkut,"['mobil', 'terbang', 'tiang', 'listrik', 'kesangkut']","['mobil', 'terbang', 'tiang', 'listrik', 'kesangkut']",mobil terbang tiang listrik sangkut,1
@ARSIPAJA bakal ada mobil terbang tapi kabel listrik masih pake tiang,bakal ada mobil terbang tapi kabel listrik masih pake tiang,bakal ada mobil terbang tapi kabel listrik masih pake tiang,"['bakal', 'ada', 'mobil', 'terbang', 'tapi', 'kabel', 'listrik', 'masih', 'pake', 'tiang']","['mobil', 'terbang', 'kabel', 'listrik', 'pake', 'tiang']",mobil terbang kabel listrik pake tiang,1
Sangat NO nemen mobil listrik cilik kotak sabun iki mlaku pelan ndek jalur kanan dewe,Sangat NO nemen mobil listrik cilik kotak sabun iki mlaku pelan ndek jalur kanan dewe,sangat no nemen mobil listrik cilik kotak sabun iki mlaku pelan ndek jalur kanan dewe,"['sangat', 'no', 'nemen', 'mobil', 'listrik', 'cilik', 'kotak', 'sabun', 'iki', 'mlaku', 'pelan', 'ndek', 'jalur', 'kanan', 'dewe']","['no', 'nemen', 'mobil', 'listrik', 'cilik', 'kotak', 'sabun', 'iki', 'mlaku', 'pelan', 'ndek', 'jalur', 'kanan', 'dewe']",no nemen mobil listrik cilik kotak sabun iki mlaku pelan ndek jalur kanan dewe,1
@detikcom di kalimantan timur listrik nya ngak kuat pak nanti mobil nya ngak bisa di charger,di kalimantan timur listrik nya ngak kuat pak nanti mobil nya ngak bisa di charger,di kalimantan timur listrik nya ngak kuat pak nanti mobil nya ngak bisa di charger,"['di', 'kalimantan', 'timur', 'listrik', 'nya', 'ngak', 'kuat', 'pak', 'nanti', 'mobil', 'nya', 'ngak', 'bisa', 'di', 'charger']","['kalimantan', 'timur', 'listrik', 'nya', 'ngak', 'kuat', 'mobil', 'nya', 'ngak', 'charger']",kalimantan timur listrik nya ngak kuat mobil nya ngak charger,1
Namun faktor-faktor itu sebenarnya tidak terlalu diperhatikan para investor. Para penguasa uang tahu persis bahwa mobil listrik yang emisi karbonnya nol itu berjalan dengan jejak karbon yang amat tinggi.,Namun faktorfaktor itu sebenarnya tidak terlalu diperhatikan para investor Para penguasa uang tahu persis bahwa mobil listrik yang emisi karbonnya nol itu berjalan dengan jejak karbon yang amat tinggi,namun faktorfaktor itu sebenarnya tidak terlalu diperhatikan para investor para penguasa uang tahu persis bahwa mobil listrik yang emisi karbonnya nol itu berjalan dengan jejak karbon yang amat tinggi,"['namun', 'faktorfaktor', 'itu', 'sebenarnya', 'tidak', 'terlalu', 'diperhatikan', 'para', 'investor', 'para', 'penguasa', 'uang', 'tahu', 'persis', 'bahwa', 'mobil', 'listrik', 'yang', 'emisi', 'karbonnya', 'nol', 'itu', 'berjalan', 'dengan', 'jejak', 'karbon', 'yang', 'amat', 'tinggi']","['faktorfaktor', 'diperhatikan', 'investor', 'penguasa', 'uang', 'persis', 'mobil', 'listrik', 'emisi', 'karbonnya', 'nol', 'berjalan', 'jejak', 'karbon']",faktorfaktor perhati investor kuasa uang persis mobil listrik emisi karbon nol jalan jejak karbon,1
@OposisiCerdas Kalau mobil terbang sih melihat rekam jejak ESEMKA sih percaya. Tapi kalau tiang listrik g mungkinlah. Masa tiang listriknya pintar pdahal yg bikin planga plongo.,Kalau mobil terbang sih melihat rekam jejak ESEMKA sih percaya Tapi kalau tiang listrik g mungkinlah Masa tiang listriknya pintar pdahal yg bikin planga plongo,kalau mobil terbang sih melihat rekam jejak esemka sih percaya tapi kalau tiang listrik g mungkinlah masa tiang listriknya pintar pdahal yg bikin planga plongo,"['kalau', 'mobil', 'terbang', 'sih', 'melihat', 'rekam', 'jejak', 'esemka', 'sih', 'percaya', 'tapi', 'kalau', 'tiang', 'listrik', 'g', 'mungkinlah', 'masa', 'tiang', 'listriknya', 'pintar', 'pdahal', 'yg', 'bikin', 'planga', 'plongo']","['mobil', 'terbang', 'sih', 'rekam', 'jejak', 'esemka', 'sih', 'percaya', 'tiang', 'listrik', 'g', 'mungkinlah', 'tiang', 'listriknya', 'pintar', 'pdahal', 'yg', 'bikin', 'planga', 'plongo']",mobil terbang sih rekam jejak esemka sih percaya tiang listrik g mungkin tiang listrik pintar pdahal yg bikin planga plongo,1
@EMaahardhika @detikcom kalo ada tiang listrik nanti mobil terbangnya bisa nyangkut dong?,kalo ada tiang listrik nanti mobil terbangnya bisa nyangkut dong,kalo ada tiang listrik nanti mobil terbangnya bisa nyangkut dong,"['kalo', 'ada', 'tiang', 'listrik', 'nanti', 'mobil', 'terbangnya', 'bisa', 'nyangkut', 'dong']","['kalo', 'tiang', 'listrik', 'mobil', 'terbangnya', 'nyangkut']",kalo tiang listrik mobil terbang nyangkut,1
@puspaswarna Mereka mungkin menyamakan mobil terbang serupa layangan kalau nyangkut di tiang listrik tinggal disodok pakai galah. Memang abcurutnitas versi pejabat tidak terhingga.,Mereka mungkin menyamakan mobil terbang serupa layangan kalau nyangkut di tiang listrik tinggal disodok pakai galah Memang abcurutnitas versi pejabat tidak terhingga,mereka mungkin menyamakan mobil terbang serupa layangan kalau nyangkut di tiang listrik tinggal disodok pakai galah memang abcurutnitas versi pejabat tidak terhingga,"['mereka', 'mungkin', 'menyamakan', 'mobil', 'terbang', 'serupa', 'layangan', 'kalau', 'nyangkut', 'di', 'tiang', 'listrik', 'tinggal', 'disodok', 'pakai', 'galah', 'memang', 'abcurutnitas', 'versi', 'pejabat', 'tidak', 'terhingga']","['menyamakan', 'mobil', 'terbang', 'layangan', 'nyangkut', 'tiang', 'listrik', 'tinggal', 'disodok', 'pakai', 'galah', 'abcurutnitas', 'versi', 'pejabat', 'terhingga']",sama mobil terbang layang nyangkut tiang listrik tinggal sodok pakai galah abcurutnitas versi jabat hingga,1
@ridwanhr enaknya kalau banyak duit bosen tinggal beli mobil listrik haha,enaknya kalau banyak duit bosen tinggal beli mobil listrik haha,enaknya kalau banyak duit bosen tinggal beli mobil listrik haha,"['enaknya', 'kalau', 'banyak', 'duit', 'bosen', 'tinggal', 'beli', 'mobil', 'listrik', 'haha']","['enaknya', 'duit', 'bosen', 'tinggal', 'beli', 'mobil', 'listrik', 'haha']",enak duit bosen tinggal beli mobil listrik haha,1
@kkpunasional Klo studi banding pilihnya ke negara maju lah koq hasil aplikasinya mau bikin mobil terbang kombinasi tiang listrik Hadooooooohh mending nyimeng emang drpd liat kelakuan pejabrut,Klo studi banding pilihnya ke negara maju lah koq hasil aplikasinya mau bikin mobil terbang kombinasi tiang listrik Hadooooooohh mending nyimeng emang drpd liat kelakuan pejabrut,klo studi banding pilihnya ke negara maju lah koq hasil aplikasinya mau bikin mobil terbang kombinasi tiang listrik hadooooooohh mending nyimeng emang drpd liat kelakuan pejabrut,"['klo', 'studi', 'banding', 'pilihnya', 'ke', 'negara', 'maju', 'lah', 'koq', 'hasil', 'aplikasinya', 'mau', 'bikin', 'mobil', 'terbang', 'kombinasi', 'tiang', 'listrik', 'hadooooooohh', 'mending', 'nyimeng', 'emang', 'drpd', 'liat', 'kelakuan', 'pejabrut']","['klo', 'studi', 'banding', 'pilihnya', 'negara', 'maju', 'koq', 'hasil', 'aplikasinya', 'bikin', 'mobil', 'terbang', 'kombinasi', 'tiang', 'listrik', 'hadooooooohh', 'mending', 'nyimeng', 'emang', 'drpd', 'liat', 'kelakuan', 'pejabrut']",klo studi banding pilih negara maju koq hasil aplikasi bikin mobil terbang kombinasi tiang listrik hadooooooohh mending nyimeng emang drpd liat laku pejabrut,1
@detikcom Elon ajah blom kepikiran mobil terbang bapak udah duluan loch. Mantabs. . Padahal skrg ini lg transisi k mobil listrik ini udah ke mobil terbang.,Elon ajah blom kepikiran mobil terbang bapak udah duluan loch Mantabs  Padahal skrg ini lg transisi k mobil listrik ini udah ke mobil terbang,elon ajah blom kepikiran mobil terbang bapak udah duluan loch mantabs  padahal skrg ini lg transisi k mobil listrik ini udah ke mobil terbang,"['elon', 'ajah', 'blom', 'kepikiran', 'mobil', 'terbang', 'bapak', 'udah', 'duluan', 'loch', 'mantabs', 'padahal', 'skrg', 'ini', 'lg', 'transisi', 'k', 'mobil', 'listrik', 'ini', 'udah', 'ke', 'mobil', 'terbang']","['elon', 'ajah', 'blom', 'kepikiran', 'mobil', 'terbang', 'udah', 'duluan', 'loch', 'mantabs', 'skrg', 'lg', 'transisi', 'k', 'mobil', 'listrik', 'udah', 'mobil', 'terbang']",elon ajah blom pikir mobil terbang udah duluan loch mantabs skrg lg transisi k mobil listrik udah mobil terbang,1
@detikcom Mobil Terbang x Tiang Listrik Kagak Nyambung x Krik krik krik Kota berteknologi tinggi itu tidak ada lagi tiang-tiangan atau tower-toweran termasuk tidak ada tiang traffic light tidak ada tower 5G dan pastinya utilities semua bawah tanah. Apalagi mau ada mobil,Mobil Terbang x Tiang Listrik Kagak Nyambung x Krik krik krik Kota berteknologi tinggi itu tidak ada lagi tiangtiangan atau towertoweran termasuk tidak ada tiang traffic light tidak ada tower G dan pastinya utilities semua bawah tanah Apalagi mau ada mobil,mobil terbang x tiang listrik kagak nyambung x krik krik krik kota berteknologi tinggi itu tidak ada lagi tiangtiangan atau towertoweran termasuk tidak ada tiang traffic light tidak ada tower g dan pastinya utilities semua bawah tanah apalagi mau ada mobil,"['mobil', 'terbang', 'x', 'tiang', 'listrik', 'kagak', 'nyambung', 'x', 'krik', 'krik', 'krik', 'kota', 'berteknologi', 'tinggi', 'itu', 'tidak', 'ada', 'lagi', 'tiangtiangan', 'atau', 'towertoweran', 'termasuk', 'tidak', 'ada', 'tiang', 'traffic', 'light', 'tidak', 'ada', 'tower', 'g', 'dan', 'pastinya', 'utilities', 'semua', 'bawah', 'tanah', 'apalagi', 'mau', 'ada', 'mobil']","['mobil', 'terbang', 'x', 'tiang', 'listrik', 'kagak', 'nyambung', 'x', 'krik', 'krik', 'krik', 'kota', 'berteknologi', 'tiangtiangan', 'towertoweran', 'tiang', 'traffic', 'light', 'tower', 'g', 'pastinya', 'utilities', 'tanah', 'mobil']",mobil terbang x tiang listrik kagak nyambung x krik krik krik kota teknologi tiangtiangan towertoweran tiang traffic light tower g pasti utilities tanah mobil,1
@detikcom Lama - lama IKN ini jadi semacam project halu orang tua dgn alesan pindah ibukota. Segala mobil terbang tiang listrik jawab arah.. Apalagi besok? Ada robot otonom yg bisa ngerjain banyak hal? Tolol.,Lama  lama IKN ini jadi semacam project halu orang tua dgn alesan pindah ibukota Segala mobil terbang tiang listrik jawab arah Apalagi besok Ada robot otonom yg bisa ngerjain banyak hal Tolol,lama  lama ikn ini jadi semacam project halu orang tua dgn alesan pindah ibukota segala mobil terbang tiang listrik jawab arah apalagi besok ada robot otonom yg bisa ngerjain banyak hal tolol,"['lama', 'lama', 'ikn', 'ini', 'jadi', 'semacam', 'project', 'halu', 'orang', 'tua', 'dgn', 'alesan', 'pindah', 'ibukota', 'segala', 'mobil', 'terbang', 'tiang', 'listrik', 'jawab', 'arah', 'apalagi', 'besok', 'ada', 'robot', 'otonom', 'yg', 'bisa', 'ngerjain', 'banyak', 'hal', 'tolol']","['ikn', 'project', 'halu', 'orang', 'tua', 'dgn', 'alesan', 'pindah', 'ibukota', 'mobil', 'terbang', 'tiang', 'listrik', 'arah', 'besok', 'robot', 'otonom', 'yg', 'ngerjain', 'tolol']",ikn project halu orang tua dgn alesan pindah ibukota mobil terbang tiang listrik arah besok robot otonom yg ngerjain tolol,1
@ARSIPAJA mobil terbangnya nyakut di kabel listrik nanti,mobil terbangnya nyakut di kabel listrik nanti,mobil terbangnya nyakut di kabel listrik nanti,"['mobil', 'terbangnya', 'nyakut', 'di', 'kabel', 'listrik', 'nanti']","['mobil', 'terbangnya', 'nyakut', 'kabel', 'listrik']",mobil terbang nyakut kabel listrik,1
@OposisiCerdas Masa' katanya ''kota modern'' Tapi masih pakai TIANG LISTRIK''. Nanti mobil terbang nya tersangkut tiang listrik.,Masa katanya kota modern Tapi masih pakai TIANG LISTRIK Nanti mobil terbang nya tersangkut tiang listrik,masa katanya kota modern tapi masih pakai tiang listrik nanti mobil terbang nya tersangkut tiang listrik,"['masa', 'katanya', 'kota', 'modern', 'tapi', 'masih', 'pakai', 'tiang', 'listrik', 'nanti', 'mobil', 'terbang', 'nya', 'tersangkut', 'tiang', 'listrik']","['kota', 'modern', 'pakai', 'tiang', 'listrik', 'mobil', 'terbang', 'nya', 'tersangkut', 'tiang', 'listrik']",kota modern pakai tiang listrik mobil terbang nya sangkut tiang listrik,1
@detikcom Bagus dah biar banyak mobil nyangkut di tiang listrik,Bagus dah biar banyak mobil nyangkut di tiang listrik,bagus dah biar banyak mobil nyangkut di tiang listrik,"['bagus', 'dah', 'biar', 'banyak', 'mobil', 'nyangkut', 'di', 'tiang', 'listrik']","['bagus', 'dah', 'biar', 'mobil', 'nyangkut', 'tiang', 'listrik']",bagus dah biar mobil nyangkut tiang listrik,1
Cicilan rumah dp 0%: 10-15jt Sekolah anak: 5-8jt Cicilan mobil: 10jt Belanja bulanan: 3jt Bensin dan tol: 1-3jt Entertainment: 6jt Listrik dan air: 1jt Sisanya bayar asuransi bayar iuran ini itu di sekolah nabung dan investasi,Cicilan rumah dp  jt Sekolah anak jt Cicilan mobil jt Belanja bulanan jt Bensin dan tol jt Entertainment jt Listrik dan air jt Sisanya bayar asuransi bayar iuran ini itu di sekolah nabung dan investasi,cicilan rumah dp  jt sekolah anak jt cicilan mobil jt belanja bulanan jt bensin dan tol jt entertainment jt listrik dan air jt sisanya bayar asuransi bayar iuran ini itu di sekolah nabung dan investasi,"['cicilan', 'rumah', 'dp', 'jt', 'sekolah', 'anak', 'jt', 'cicilan', 'mobil', 'jt', 'belanja', 'bulanan', 'jt', 'bensin', 'dan', 'tol', 'jt', 'entertainment', 'jt', 'listrik', 'dan', 'air', 'jt', 'sisanya', 'bayar', 'asuransi', 'bayar', 'iuran', 'ini', 'itu', 'di', 'sekolah', 'nabung', 'dan', 'investasi']","['cicilan', 'rumah', 'dp', 'jt', 'sekolah', 'anak', 'jt', 'cicilan', 'mobil', 'jt', 'belanja', 'bulanan', 'jt', 'bensin', 'tol', 'jt', 'entertainment', 'jt', 'listrik', 'air', 'jt', 'sisanya', 'bayar', 'asuransi', 'bayar', 'iuran', 'sekolah', 'nabung', 'investasi']",cicil rumah dp jt sekolah anak jt cicil mobil jt belanja bulan jt bensin tol jt entertainment jt listrik air jt sisa bayar asuransi bayar iur sekolah nabung investasi,1
@arsyilfadhli mobil terbang tiang listrik pokoknya harus masukin banyak buzzword ya,mobil terbang tiang listrik pokoknya harus masukin banyak buzzword ya,mobil terbang tiang listrik pokoknya harus masukin banyak buzzword ya,"['mobil', 'terbang', 'tiang', 'listrik', 'pokoknya', 'harus', 'masukin', 'banyak', 'buzzword', 'ya']","['mobil', 'terbang', 'tiang', 'listrik', 'pokoknya', 'masukin', 'buzzword', 'ya']",mobil terbang tiang listrik pokok masukin buzzword ya,1
@detikcom Tiang listrik ? Harusnya kota modern itu tidak ada tiang listrik Kebayang nanti mobil terbangnya nyangkut di kabel listrik,Tiang listrik  Harusnya kota modern itu tidak ada tiang listrik Kebayang nanti mobil terbangnya nyangkut di kabel listrik,tiang listrik  harusnya kota modern itu tidak ada tiang listrik kebayang nanti mobil terbangnya nyangkut di kabel listrik,"['tiang', 'listrik', 'harusnya', 'kota', 'modern', 'itu', 'tidak', 'ada', 'tiang', 'listrik', 'kebayang', 'nanti', 'mobil', 'terbangnya', 'nyangkut', 'di', 'kabel', 'listrik']","['tiang', 'listrik', 'kota', 'modern', 'tiang', 'listrik', 'kebayang', 'mobil', 'terbangnya', 'nyangkut', 'kabel', 'listrik']",tiang listrik kota modern tiang listrik bayang mobil terbang nyangkut kabel listrik,1
@s_bobul slain halu ide mobil terbang karo tiang listrik ki wes lucu ra ketemu ergonomis e,slain halu ide mobil terbang karo tiang listrik ki wes lucu ra ketemu ergonomis e,slain halu ide mobil terbang karo tiang listrik ki wes lucu ra ketemu ergonomis e,"['slain', 'halu', 'ide', 'mobil', 'terbang', 'karo', 'tiang', 'listrik', 'ki', 'wes', 'lucu', 'ra', 'ketemu', 'ergonomis', 'e']","['slain', 'halu', 'ide', 'mobil', 'terbang', 'karo', 'tiang', 'listrik', 'ki', 'wes', 'lucu', 'ra', 'ketemu', 'ergonomis', 'e']",slain halu ide mobil terbang karo tiang listrik ki wes lucu ra ketemu ergonomis e,1
@detikcom Mobil Tabang dan tiang listrik penunjuk arah.... Doraemon Nobita sizuka gayen....kotak ajaib.... mantap Teruskan ngibul jilid 3,Mobil Tabang dan tiang listrik penunjuk arah Doraemon Nobita sizuka gayenkotak ajaib mantap Teruskan ngibul jilid,mobil tabang dan tiang listrik penunjuk arah doraemon nobita sizuka gayenkotak ajaib mantap teruskan ngibul jilid,"['mobil', 'tabang', 'dan', 'tiang', 'listrik', 'penunjuk', 'arah', 'doraemon', 'nobita', 'sizuka', 'gayenkotak', 'ajaib', 'mantap', 'teruskan', 'ngibul', 'jilid']","['mobil', 'tabang', 'tiang', 'listrik', 'penunjuk', 'arah', 'doraemon', 'nobita', 'sizuka', 'gayenkotak', 'ajaib', 'mantap', 'teruskan', 'ngibul', 'jilid']",mobil tabang tiang listrik tunjuk arah doraemon nobita sizuka gayenkotak ajaib mantap terus ngibul jilid,1
@detikcom Mobil terbang dan tiang listrik yg bs menjawab arah itu gmn konsepnya dahh,Mobil terbang dan tiang listrik yg bs menjawab arah itu gmn konsepnya dahh,mobil terbang dan tiang listrik yg bs menjawab arah itu gmn konsepnya dahh,"['mobil', 'terbang', 'dan', 'tiang', 'listrik', 'yg', 'bs', 'menjawab', 'arah', 'itu', 'gmn', 'konsepnya', 'dahh']","['mobil', 'terbang', 'tiang', 'listrik', 'yg', 'bs', 'arah', 'gmn', 'konsepnya', 'dahh']",mobil terbang tiang listrik yg bs arah gmn konsep dahh,1
@detikcom Mobil terbang melalui tol langit tiang listrik menjawab arah tiang telpon mengalirkan listrik air kering api dingin sapu tebang pokoknya akan banyak teknologi super tinggi,Mobil terbang melalui tol langit tiang listrik menjawab arah tiang telpon mengalirkan listrik air kering api dingin sapu tebang pokoknya akan banyak teknologi super tinggi,mobil terbang melalui tol langit tiang listrik menjawab arah tiang telpon mengalirkan listrik air kering api dingin sapu tebang pokoknya akan banyak teknologi super tinggi,"['mobil', 'terbang', 'melalui', 'tol', 'langit', 'tiang', 'listrik', 'menjawab', 'arah', 'tiang', 'telpon', 'mengalirkan', 'listrik', 'air', 'kering', 'api', 'dingin', 'sapu', 'tebang', 'pokoknya', 'akan', 'banyak', 'teknologi', 'super', 'tinggi']","['mobil', 'terbang', 'tol', 'langit', 'tiang', 'listrik', 'arah', 'tiang', 'telpon', 'mengalirkan', 'listrik', 'air', 'kering', 'api', 'dingin', 'sapu', 'tebang', 'pokoknya', 'teknologi', 'super']",mobil terbang tol langit tiang listrik arah tiang telpon alir listrik air kering api dingin sapu tebang pokok teknologi super,1
@detikcom Mobil terbang dan tiang listrik. Hmmmm kombinasi yang menarik,Mobil terbang dan tiang listrik Hmmmm kombinasi yang menarik,mobil terbang dan tiang listrik hmmmm kombinasi yang menarik,"['mobil', 'terbang', 'dan', 'tiang', 'listrik', 'hmmmm', 'kombinasi', 'yang', 'menarik']","['mobil', 'terbang', 'tiang', 'listrik', 'hmmmm', 'kombinasi', 'menarik']",mobil terbang tiang listrik hmmmm kombinasi tarik,1
@OposisiCerdas Pikirkan nasib masyarakat lokal jaga eksistensi &amp; keberadaan mereka yg sudah turun temurun tinggal di sana . Berikan dampak positif bagi warga lokal agar kehidupannya bisa lebih maju &amp; sejahtera itu lebih baik daripada bicarakan mobil terbang atau tiang listrik pintar .,Pikirkan nasib masyarakat lokal jaga eksistensi amp keberadaan mereka yg sudah turun temurun tinggal di sana  Berikan dampak positif bagi warga lokal agar kehidupannya bisa lebih maju amp sejahtera itu lebih baik daripada bicarakan mobil terbang atau tiang listrik pintar,pikirkan nasib masyarakat lokal jaga eksistensi amp keberadaan mereka yg sudah turun temurun tinggal di sana  berikan dampak positif bagi warga lokal agar kehidupannya bisa lebih maju amp sejahtera itu lebih baik daripada bicarakan mobil terbang atau tiang listrik pintar,"['pikirkan', 'nasib', 'masyarakat', 'lokal', 'jaga', 'eksistensi', 'amp', 'keberadaan', 'mereka', 'yg', 'sudah', 'turun', 'temurun', 'tinggal', 'di', 'sana', 'berikan', 'dampak', 'positif', 'bagi', 'warga', 'lokal', 'agar', 'kehidupannya', 'bisa', 'lebih', 'maju', 'amp', 'sejahtera', 'itu', 'lebih', 'baik', 'daripada', 'bicarakan', 'mobil', 'terbang', 'atau', 'tiang', 'listrik', 'pintar']","['pikirkan', 'nasib', 'masyarakat', 'lokal', 'jaga', 'eksistensi', 'amp', 'keberadaan', 'yg', 'turun', 'temurun', 'tinggal', 'dampak', 'positif', 'warga', 'lokal', 'kehidupannya', 'maju', 'amp', 'sejahtera', 'bicarakan', 'mobil', 'terbang', 'tiang', 'listrik', 'pintar']",pikir nasib masyarakat lokal jaga eksistensi amp ada yg turun turun tinggal dampak positif warga lokal hidup maju amp sejahtera bicara mobil terbang tiang listrik pintar,1
